name,longitude,latitude,address,CITY,STATE,ZIP5,zip4,County
"Speed Trip Fuel Mart, Inc.",-90.195145,38.541584,511 Falling Springs Dr,Dupo,IL,62239,1001,ST CLAIR 
87th St Gas Inc,-87.590096,41.736877,1400 E 87th St,Chicago,IL,60619,6523,COOK 
Maharani,-88.955551,39.934845,104 S Route 51,Forsyth,IL,62535,8965,MACON 
"Ridge- Mart & More, Inc",-87.789566,41.703083,10343 Southwest Hwy,Chicago Ridge,IL,60415,1412,COOK 
Citgo Gas,-88.025017,42.101925,3600 Berdnick St,Rolling Meadows,IL,60008,1041,COOK 
T-mart Beardstown,-90.429268,40.01762,517 E 4th St,Beardstown,IL,62618,1308,CASS 
Henry Food And Deli,-89.357109,41.111267,615 3rd St,Henry,IL,61537,1415,MARSHALL 
Quick Place Plus,-87.66288,41.609875,118 W 154th St,Harvey,IL,60426,3505,COOK 
Millard Food,-87.716774,41.858978,3638 W 16th St,Chicago,IL,60623,2024,COOK 
CVS Pharmacy 10628,-88.327332,42.226383,177 W Virginia St,Crystal Lake,IL,60014,7201,MCHENRY 
Supermercado Y Servicios San Judas Tadeo Inc,-88.078743,42.348717,214 E Main St,Round Lake Park,IL,60073,3604,LAKE 
PSMEMC Farmers Market,-87.683022,41.903038,2233 West Division St,Chicago,IL,60622,,COOK 
CVS Pharmacy 10660,-88.332954,41.898792,1500 Lincoln Hwy,Saint Charles,IL,60174,3579,KANE 
CVS Pharmacy 10951,-90.122902,38.723381,3319 Nameoki Rd,Granite City,IL,62040,3708,MADISON 
"Family Pantry Of Montgomery, Inc.",-88.319916,41.729061,1335 Douglas Ave,Montgomery,IL,60538,1634,KENDALL 
Ashland Market Inc.,-87.667427,41.901203,1051 N Ashland Ave,Chicago,IL,60622,3931,COOK 
Wood River Convenient Market 1,-90.093437,38.871105,222 E Edwardsville Rd,Wood River,IL,62095,1556,MADISON 
Family Dollar 11697,-87.596764,41.50629,803 E Lincoln Hwy,Ford Heights,IL,60411,2923,COOK 
Circle K 1308,-87.687256,38.729542,1501 State St,Lawrenceville,IL,62439,1909,LAWRENCE 
Circle K 6881,-87.84713,41.601486,9370 W 159th St,Orland Park,IL,60462,5541,COOK 
Circle K 6880,-87.784775,41.602428,6798 159th St,Oak Forest,IL,60452,,COOK 
Mid America Market,-88.368996,40.185612,1005 Purnell Dr,Mahomet,IL,61853,8533,CHAMPAIGN 
Niantic Food Mart Inc 1,-89.166672,39.853325,195 E Lewis St,Niantic,IL,62551,4052,MACON 
Mendota Food Mart Inc,-89.12767,41.549019,706 13th Ave,Mendota,IL,61342,1460,LA SALLE 
Pauls Pantry & Liquors,-88.171173,41.942387,1390 W Army Trail Rd,Carol Stream,IL,60188,4836,DU PAGE 
Hazel Crest Gas & Food Inc,-87.694397,41.571289,17500 Kedzie Ave,Hazel Crest,IL,60429,2004,COOK 
1015 Food Mart Inc.,-87.844765,42.341263,1015 10th St,North Chicago,IL,60064,1208,LAKE 
Northlake Shop GEI-120,-87.903618,41.906994,5 W North Ave,Northlake,IL,60164,2311,COOK 
Johnsburg Quik Shop GEI-196,-88.240646,42.379299,3615 Chapel Hill Rd,Johnsburg,IL,60051,2502,MCHENRY 
Casey's General Store 3531,-89.46804,41.395763,2125 N Main St,Princeton,IL,61356,9729,BUREAU 
Zacks Food Mart Inc,-87.636871,41.772552,455 W Marquette Rd,Chicago,IL,60621,2431,COOK 
Love's Travel Stop 606,-87.579674,41.600533,1533 E 162nd St,South Holland,IL,60473,,COOK 
Dollar General Store 17477,-90.731339,39.704559,415 S Wall St,Griggsville,IL,62340,1123,PIKE 
Speedway 3995,-88.897751,42.302525,2091 Crystal Pkwy,Belvidere,IL,61008,4018,BOONE 
City Market,-88.247643,40.127556,301 Bloomington Rd,Champaign,IL,61820,2605,CHAMPAIGN 
I 57 Gulf,-87.642906,41.71397,9901 S Halsted St,Chicago,IL,60628,1035,COOK 
Manny's Grocery,-87.576057,41.756252,7627 S Jeffery Blvd,Chicago,IL,60649,4015,COOK 
Casey's General Store 3497,-89.663887,40.494354,12031 State Route 29,South Pekin,IL,61564,,TAZEWELL 
Columbia Market,-90.203529,38.446606,506 N Main St,Columbia,IL,62236,1404,MONROE 
Green Onion Asian Market,-88.245735,40.090855,2020 S Neil St,Champaign,IL,61820,7220,CHAMPAIGN 
Akal Dva Preet Mini Mart,-90.498474,41.455692,2704 69th Avenue Ct,Moline,IL,61265,8310,ROCK ISLAND 
Huck's 260,-89.587944,40.732071,3819 N War Memorial,Peoria,IL,61614,,PEORIA 
Fine Select Seafood And Meats Inc,-87.609612,41.765842,620 E 71st St,Chicago,IL,60619,1212,COOK 
Quick Gas & Grocery,-89.008072,40.737392,530 E Main St,El Paso,IL,61738,1528,WOODFORD 
Pulaski Food & Discount,-87.723679,41.809433,4614 S Pulaski Rd,Chicago,IL,60632,4038,COOK 
Anurab Petroleum Inc,-88.320747,42.033455,1725 Larkin Ave,Elgin,IL,60123,5946,KANE 
Amazing Dollar Plus Inc.,-87.859779,42.35046,2217 Belvidere Rd,Waukegan,IL,60085,6110,LAKE 
Aden  Market,-87.747612,42.058907,4999 Old Orchard Ctr,Skokie,IL,60077,4709,COOK 
Dolton Express Mart Inc,-87.62059,41.622688,44 E Sibley Blvd,Dolton,IL,60419,1669,COOK 
Dollar Tree 6304,-87.557045,41.564693,2433 Ridge Rd,Lansing,IL,60438,2711,COOK 
Mariano's 540,-88.120537,41.951832,144 S Gary Ave,Bloomingdale,IL,60108,2225,DU PAGE 
67 Store Inc,-87.693192,41.772648,6655 S California Ave,Chicago,IL,60629,2901,COOK 
Fresh Market Place 3,-87.752129,41.924229,5020 W Fullerton Ave,Chicago,IL,60639,2414,COOK 
Speedway 7412,-87.958054,41.960873,1120 W Irving Park Rd,Bensenville,IL,60106,1714,DU PAGE 
Teddy's Fruit And Meat Market,-87.694321,41.570972,17531 Kedzie Ave,Hazel Crest,IL,60429,2007,COOK 
Aden Mini Mart,-87.569611,41.622787,1812 Sibley Blvd,Calumet City,IL,60409,2216,COOK 
"P & P Delights, Inc.",-87.837357,42.054649,8506 W Golf Rd,Niles,IL,60714,1154,COOK 
Amstar Fuel & Mini Mart,-87.724876,41.854797,1900 S Pulaski Rd,Chicago,IL,60623,2852,COOK 
T'bacco Shack,-88.960114,39.854725,343 W Grand Ave,Decatur,IL,62522,1719,MACON 
JYG Grocery Store 42237122,-87.714653,41.895473,3519 W Chicago Ave,Chicago,IL,60651,4045,COOK 
Dollar General 1127,-88.285873,39.791672,205 E Southline Rd,Tuscola,IL,61953,2058,DOUGLAS 
Zubair's Bp,-87.719727,41.873272,603 S Independence Blvd,Chicago,IL,60624,3625,COOK 
Kwik Store Food Mart,-88.33886,41.744453,913 S Lake St,Aurora,IL,60506,5954,KANE 
I'T Drive Inn Liquor Store,-89.107796,42.288361,3216 Auburn St,Rockford,IL,61101,3308,WINNEBAGO 
Rock N Roll BP GEI-157,-87.632568,41.89336,631 N LaSalle Dr,Chicago,IL,60654,3722,COOK 
Dollar Tree 7022,-89.460732,40.706753,1985 Freedom Pkwy,Washington,IL,61571,9468,TAZEWELL 
Aaa Food Mart Inc,-87.692986,41.846519,2700 W 25th St,Chicago,IL,60608,4602,COOK 
Arlette Asian-african Foods  L.l.c. 2,-90.38324,40.961132,1134 N Henderson St,Galesburg,IL,61401,2575,KNOX 
K.k Convenience Store,-87.70903,41.997429,3152 W Devon Ave,Chicago,IL,60659,470,COOK 
Chin Land Asian Food Market Llc,-87.692734,41.990452,2515 W Peterson Ave,Chicago,IL,60659,4108,COOK 
Love's Travel Stop 687,-90.230827,39.688435,288 Moeller Rd,South Jacksonville,IL,62650,6532,MORGAN 
Artisan Bake And Brew,-87.756706,41.624519,14701 Central Ave,Oak Forest,IL,60452,1203,COOK 
M & J Chicken & fish Inc Best & Sub Food,-87.60527,41.75547,7643 S Cottage Grove Ave,Chicago,IL,60619,2516,COOK 
Joe Finer Foods Incorporated,-87.563042,41.702724,2501 E 106th St,Chicago,IL,60617,6125,COOK 
Gasdepot,-87.969887,41.926365,17W532 Lake St,Addison,IL,60101,5224,DU PAGE 
Midcity Food & Liquor,-87.735275,41.874092,500 S Kostner Ave,Chicago,IL,60624,3009,COOK 
Community Grocery,-87.712791,41.983059,3336 W Bryn Mawr Ave,Chicago,IL,60659,4511,COOK 
Cakes By One Inc.,-88.257538,42.026726,879 Villa St,Elgin,IL,60120,8048,KANE 
Amit Sv Inc.,-89.206345,41.327679,430 W Dakota St,Spring Valley,IL,61362,1808,BUREAU 
Selam Market And Restaurant Llc,-87.656746,41.964382,4543 N Broadway St,Chicago,IL,60640,5601,COOK 
Dollar Tree 733,-87.747398,41.955837,4118 N Cicero Ave,Chicago,IL,60641,1808,COOK 
Dollar General 17444,-89.940323,38.084702,7541 State Route 3,Evansville,IL,62242,1715,RANDOLPH 
Marshfield Citgo,-87.662453,41.676876,11900 S Marshfield Ave,Calumet Park,IL,60827,5346,COOK 
Speedway 6809,-87.884048,41.916069,2139 N Mannheim Rd,North Lake,IL,60164,1800,COOK 
Carniceria Y Taqueria Tierra Caliente,-87.709824,41.910114,3312 W North Ave,Chicago,IL,60647,4998,COOK 
Fisherman's Island,-87.734741,41.588673,4142 167th St,Oak Forest,IL,60452,3345,COOK 
Carniceria Guanajuato,-87.777634,41.931149,6040 W Diversey Ave,Chicago,IL,60639,1140,COOK 
Whole Foods Market 10661,-88.101906,41.830799,89 Danada Sq E,Wheaton,IL,60189,8484,DU PAGE 
West Town Wine & Spirits,-87.702034,41.910187,2501-03 North Ave,Chicago,IL,60647,,COOK 
Carniceria Y Fruteria El Mexicano,-87.870056,42.359138,2765 Washington St,Waukegan,IL,60085,4928,LAKE 
Dollar Tree 7119,-89.656715,40.772511,4100 W Willow Knolls Dr,Peoria,IL,61615,4405,PEORIA 
Fuel Mart 787,-88.258499,39.791576,1207 E Southline Rd,Tuscola,IL,61953,2047,DOUGLAS 
Westchester Bp,-87.882652,41.86705,825 S Mannheim Rd,Westchester,IL,60154,2514,COOK 
Main & Mccormick Shell,-87.710983,42.033943,8400 Mccormick Bolvd,Skokie,IL,60076,6007,COOK 
Am Star,-89.960091,39.590736,405 W Elm St,Waverly,IL,62692,1088,MORGAN 
1 Deli,-87.637184,41.76873,6901 S Normal Blvd,Chicago,IL,60621,2426,COOK 
7-ELEVEN #32139,-87.666351,41.961605,1425 W Montrose Ave,Chicago,IL,60613,1348,COOK 
Main St Food & Liquor 1,-90.110535,38.882652,220 N Shamrock St,East Alton,IL,62024,1192,MADISON 
Casey's General Store 3538,-88.760704,40.343052,417 S Chestnut St,Le Roy,IL,61752,,MCLEAN 
Bp Elk Grove,-87.979179,41.992844,601 E Devon Ave,Elk Grove Village,IL,60007,6701,COOK 
Dollar General Store 17329,-89.129227,41.329594,1010 Peoria St,Peru,IL,61354,2640,LA SALLE 
Dollar General Store 17461,-88.610184,41.319031,484 N Main St,Seneca,IL,61360,9339,LA SALLE 
Dollar Mix,-87.718842,41.778748,3822 W 63rd St,Chicago,IL,60629,4624,COOK 
La Huacana,-87.676765,41.852131,2021 W Cermak,Chicago,IL,60608,,COOK 
Diversey Cicero Shell,-87.74662,41.930943,2758 N Cicero Ave,Chicago,IL,60639,1758,COOK 
Marion Gas Station,-88.946693,37.730724,1801 W Main St,Marion,IL,62959,1157,WILLIAMSON 
R&D 1 Inc,-87.576447,41.773373,6701 S Jeffery Blvd,Chicago,IL,60649,1029,COOK 
DOLLARTREE 7046,-90.037941,38.900757,131 E Bethalto Dr,Bethalto,IL,62010,1801,MADISON 
Arlington Heights BP GEI-158,-87.983009,42.044659,2250 S Arlington Heights Rd,Arlington Heights,IL,60005,4108,COOK 
WALGREENS  02877,-87.688652,41.910355,2440 W North Ave,Chicago,IL,60647,5331,COOK 
Chitown Fish & Seafood,-87.744057,41.970547,4949 N Elston Ave,Chicago,IL,60630,1732,COOK 
Casey's General Store 3539,-88.297272,42.248562,639 E Terra Cotta Ave,Crystal Lake,IL,60014,3617,MCHENRY 
101 Pershing Parnters,-88.956284,39.876541,101 E Pershing Rd,Decatur,IL,62526,3213,MACON 
Al Medina Bakery & Grocery,-87.797409,41.686668,11228 S Harlem Ave,Worth,IL,60482,1981,COOK 
Caseyville Mini Mart,-90.041809,38.619205,8805 Maple Ave,Caseyville,IL,62232,2135,ST CLAIR 
Dairy Fresh,-90.043831,38.901207,310 W Bethalto Dr,Bethalto,IL,62010,1705,MADISON 
CIRCLE K 6868,-87.890427,41.563652,17940 Wolf Rd,Orland Park,IL,60467,5492,COOK 
Streamwood Marathon,-88.203636,42.019325,1001 W Irving Park Rd,Elgin,IL,60120,9557,KANE 
Bp,-87.614021,41.72192,400 E 95th St,Chicago,IL,60619,7401,COOK 
Family Dollar Store 11464,-87.664009,41.770248,6800 S Ashland Ave,Chicago,IL,60636,3415,COOK 
Ravenswood Farmers Market,-87.679298,41.971378,4900 N Damen Ave,Chicago,IL,60625,1415,COOK 
Casey's General Store 3536,-89.011497,42.412979,5365 Bridge St,Roscoe,IL,61073,9411,WINNEBAGO 
Memo Grocery Inc,-87.747253,41.836601,4901 W 31st St,Cicero,IL,60804,4024,COOK 
Dollar Tree 1885,-89.472031,40.619026,1010 W Jefferson St,Morton,IL,61550,1504,TAZEWELL 
"Lenny's Gas N Wash Plainfield, Llc",-88.243042,41.607361,25653 W. Lockport Street,Plainfield,IL,60544,,WILL 
Prairie Hill Meats,-89.041817,42.470589,130 Prairie Hill Rd,South Beloit,IL,61080,2567,WINNEBAGO 
Kincaid Food Market Inc.,-89.414688,39.587059,430 Market St.,Kincaid,IL,62540,1123,CHRISTIAN 
Dollar Tree 7102,-89.614861,39.831165,2711 Sangamon Ave,Springfield,IL,62711,,SANGAMON 
Woodward Bp,-88.027718,41.727627,1935 87th St,Woodridge,IL,60517,4952,DU PAGE 
Libertyville Quik Shop GEI-001,-87.9533,42.282494,109 S Milwaukee Ave,Libertyville,IL,60048,2814,LAKE 
Grayslake BP at 45 GEI-159,-88.004807,42.339249,320 S highway 45,Grayslake,IL,60030,,LAKE 
Citgo Gas Station,-88.148911,42.430164,27161 W Grass Lake Rd,Antioch,IL,60002,9617,LAKE 
CVS 10808,-87.875504,42.103241,2775 Sanders Rd,Northbrook,IL,60062,6127,COOK 
Alsham Supermarket,-88.017166,41.85899,1217 S Main St,Lombard,IL,60148,4535,DU PAGE 
August Shing 1,-90.649521,40.911964,104 S A St,Monmouth,IL,61462,1707,WARREN 
Green Line Food Mart,-87.653793,41.754013,7701 S Racine Ave,Chicago,IL,60620,2927,COOK 
7-eleven 36718B,-87.717705,41.939247,3600 W Belmont Ave,Chicago,IL,60618,5304,COOK 
Lake Villa Quik Shop GEI-103,-88.072563,42.415466,400 E Grand Ave,Lake Villa,IL,60046,4930,LAKE 
Mdp Petromart Inc,-87.673973,41.976082,1745 W Foster Ave,Chicago,IL,60640,2015,COOK 
M&m Food And Beverage,-87.820007,41.733051,8031 W 87th St,Hickory Hills,IL,60457,1173,COOK 
Amstar Gas,-89.339523,37.764297,1501 Walnut St,Murphysboro,IL,62966,2031,JACKSON 
Grandview Grocery & Liquor Ltd,-89.619728,39.816494,2264 North Grand Ave E,Springfield,IL,62702,4341,SANGAMON 
Mary's Emporium,-87.735123,40.776299,132 W Walnut St,Watseka,IL,60970,1259,IROQUOIS 
Mach 1 #23 23,-88.963058,37.744724,2603 The Hill Ave,Marion,IL,62959,,WILLIAMSON 
Citgo,-87.631241,41.816334,4300 S Wentworth Ave,Chicago,IL,60609,3608,COOK 
Stony Island Mart,-87.586182,41.75906,7448 S Stony Island Ave,Chicago,IL,60649,3643,COOK 
11th St Hiphopfashion,-89.072205,42.227829,3134 11th St,Rockford,IL,61109,2273,WINNEBAGO 
Mariano's 541,-87.920479,42.04892,10 E Golf Rd,Des Plaines,IL,60016,,COOK 
Dollartree 1946,-88.835777,41.150105,2402 N Bloomington St,Streator,IL,61364,9309,LA SALLE 
Dollar Tree 7094,-87.817307,41.864769,7709 W Roosevelt Rd,Forest Park,IL,60130,,COOK 
St. Marys Gas Mart Inc,-87.7342,41.851315,4351 W Cermak Rd,Chicago,IL,60623,2903,COOK 
Lian's Liquor And Grocery 1,-87.671249,42.000134,6507 N Clark St,Chicago,IL,60626,4001,COOK 
Go Lo,-87.683189,41.798859,2340 W 52nd St,Chicago,IL,60609,5449,COOK 
The Nut House,-87.801331,41.733433,7281 W 87th St,Bridgeview,IL,60455,1821,COOK 
Pekin Marathon,-89.618568,40.567802,2102 Broadway St,Pekin,IL,61554,3915,TAZEWELL 
Circle K 6883,-88.023468,42.337681,917 E Belvidere Rd,Grayslake,IL,60030,2502,LAKE 
Third Street Citgo Gas Station,-89.487137,41.840374,502 W 3rd St,Dixon,IL,61021,2939,LEE 
Blue Store Food Mart,-87.655815,41.72139,1306 W 95th St,Chicago,IL,60643,1410,COOK 
Salgado's Bakery,-87.713348,41.966999,4710 N Kimball Ave,Chicago,IL,60625,5305,COOK 
Etown Riverport Express Llc,-88.30751,37.445763,251 West 1st St.,Elizabethtown,IL,62931,,HARDIN 
Janani Indian Grocery Store,-88.186478,41.708958,3075 Book Rd,Naperville,IL,60564,4720,WILL 
Ohio Filling Station 1,-89.461594,41.559402,302 N Main St,Ohio,IL,61349,9608,BUREAU 
Mobil Mart,-87.794449,41.826515,6856 W Ogden Ave,Berwyn,IL,60402,3645,COOK 
Laramie Street Liquors,-89.64241,40.667,1841 S Laramie St,Peoria,IL,61605,2709,PEORIA 
Cricle M Market Inc,-89.084091,42.252365,828 Broadway,Rockford,IL,61104,4853,WINNEBAGO 
Circle K 6885,-87.892319,41.629421,14301 Wolf Rd,Orland Park,IL,60467,1934,COOK 
"Stop One Grocery, Inc",-89.620621,39.794655,2468 E Cook St,Springfield,IL,62703,1949,SANGAMON 
A & A Gas Fuel Mini Food Mart,-87.664047,41.771828,6700 S Ashland Ave,Chicago,IL,60636,3414,COOK 
Dollar Tree 7068,-87.608368,41.809471,715 E 47th St,Chicago,IL,60653,4201,COOK 
Top Choice Meats Inc.,-87.633942,41.677883,437 W 119th St,Chicago,IL,60628,5949,COOK 
Seafood Specialties,-89.244102,37.459587,155 E Vienna St,Anna,IL,62906,1839,UNION 
Simon Oil Inc,-87.719681,41.676342,11901 S Pulaski Rd,Alsip,IL,60803,1114,COOK 
Circle K 6886,-87.584892,41.722317,1601 E 95th St,Chicago,IL,60617,4707,COOK 
Save Gas,-87.653931,41.663025,1301 W 127th St,Calumet Park,IL,60827,6116,COOK 
La Central Bakery,-87.693275,41.851959,2702 W Cermak Rd,Chicago,IL,60608,3510,COOK 
Harper Foods,-87.589615,41.791489,1455 E 57th St,Chicago,IL,60637,1868,COOK 
"K.k Trading ,inc 2",-87.616142,41.5061,1401 State St,Chicago Heights,IL,60411,2943,COOK 
Quick Store Inc,-87.672081,42.002434,6627 N Clark St,Chicago,IL,60626,4003,COOK 
Casey's General Store 3542,-88.938347,37.997078,1003 W Main St,West City,IL,62812,,FRANKLIN 
Bombay Market,-88.27594,40.12743,1726 W Bradley Ave,Champaign,IL,61821,2202,CHAMPAIGN 
4 M Oil Inc,-87.901993,41.848114,11201 W Cermak Rd,Westchester,IL,60154,5706,COOK 
Best Dollar Store,-88.274307,41.734623,1669 Montgomery Rd,Aurora,IL,60504,8894,DU PAGE 
"Day & Night Food And Cigarettes, Inc.",-87.713707,41.983295,5609 N Kimball Ave,Chicago,IL,60659,4501,COOK 
Gas Barrel Inc.,-87.783691,41.865314,6347 Roosevelt Rd,Berwyn,IL,60402,1165,COOK 
Willow Springs Petroleum Inc,-87.866188,41.738113,8369 Archer Ave,Willow Springs,IL,60480,1477,COOK 
Smoke & Snack Time Inc,-87.710953,41.910042,3337 W North Ave,Chicago,IL,60647,4901,COOK 
Downers Grove BP,-88.011078,41.808399,4314 Main St,Downers Grove,IL,60515,2846,DU PAGE 
Butera Fruit Market 505,-88.023727,42.34462,815 Center St,Grayslake,IL,60030,1652,LAKE 
Mundelein Quik Shop GEI-106,-88.004059,42.273438,628 N Lake St,Mundelein,IL,60060,1846,LAKE 
The Depot,-89.576813,42.126942,314 E Main St,Forreston,IL,61030,7701,OGLE 
Fast Stop,-89.006355,40.458946,1001 Six Points Rd,Bloomington,IL,61701,8351,MCLEAN 
Whole Foods Market 10643,-87.668655,41.940441,3201 N Ashland Ave,Chicago,IL,60657,2156,COOK 
Hathaway Ace Hardware And Fresh Market,-90.043854,41.165558,316 Market St,Galva,IL,61434,1769,HENRY 
Dollar General 1123,-88.817566,39.40556,2105 W Main St,Shelbyville,IL,62565,,SHELBY 
Lupitas Joliet Bakery,-88.072586,41.53183,405 Collins St,Joliet,IL,60432,2312,WILL 
Dollar General 17453,-88.018791,38.520485,753 W Church St,West Salem,IL,62476,1244,EDWARDS 
Dollar General 17513,-89.231445,38.133259,321 S Walnut St,Tamaroa,IL,62888,4600,PERRY 
Loves Travel Stop 688,-88.15435,39.251492,203 N Haughton Hwy,Greenup,IL,62428,1177,CUMBERLAND 
Loves Travel Stop 685,-90.294685,40.919128,1405 Knox Highway 9,Galesburg,IL,61401,8306,KNOX 
"Samj, Inc",-88.192055,41.521629,312 E Jefferson St,Shorewood,IL,60404,7906,WILL 
Omar Discount,-87.706161,41.808064,3247 W 47th St,Chicago,IL,60632,2969,COOK 
Prep Freeze Cook,-89.405373,40.703423,126 Walnut St,Washington,IL,61571,2646,TAZEWELL 
Crete Liquor,-87.588776,41.469925,940 E Steger Rd,Crete,IL,60417,1338,WILL 
Sam's Mobil,-88.029175,42.407425,2200 E Grand Ave,Lindenhurst,IL,60046,7522,LAKE 
The Ryder Family Farm,-88.750343,37.462128,142 Sheep Barn Rd,Simpson,IL,62985,4222,JOHNSON 
Dollar General 17487,-87.743637,41.423515,25700 S Governors Hwy,Monee,IL,60449,8984,WILL 
Prospect Mini Mart,-88.257935,40.130241,1406 N Prospect Ave,Champaign,IL,61820,2537,CHAMPAIGN 
"Shwe Myanmar Grocery Store, Inc.",-87.688683,41.996868,6350 N Claremont Ave,Chicago,IL,60659,2002,COOK 
Citgo Wheaton,-88.099022,41.829716,331 Rice Lake Sq,Wheaton,IL,60189,2195,DU PAGE 
Mobil,-87.613457,41.569073,123 N Williams St,Thornton,IL,60476,1289,COOK 
Clark On The Go,-89.057861,42.320049,6217 N 2nd St,Loves Park,IL,61111,4157,WINNEBAGO 
Jj Pepers (DBA) The First Liquor Group Inc,-87.885452,41.92194,10400 W Fullerton Ave,Melrose Park,IL,60164,1815,COOK 
Zeigler Petro,-89.057983,37.895176,407 S Main St,Zeigler,IL,62999,1127,FRANKLIN 
Cremeria La Ordena 3,-87.706589,41.84454,3234 W 26th St,Chicago,IL,60623,4033,COOK 
Calcitypantry,-87.539536,41.616932,645 Burnham Ave,Calumet City,IL,60409,4032,COOK 
Papa Murphys Pizza IL032,-88.435837,42.314156,119 S Eastwood Dr,Woodstock,IL,60098,3519,MCHENRY 
Fuel N Wash,-87.696915,41.625969,3118 W 147th St,Posen,IL,60469,1405,COOK 
Dollar Tree 866,-87.806831,41.939091,3232 N Harlem Ave,Chicago,IL,60634,4501,COOK 
Annapurna Grocery,-87.745415,41.719994,4951 W 95th St,Oak Lawn,IL,60453,2522,COOK 
Art Petroleum Air Jiffy,-89.664383,39.84927,3300 J David Jones Pkwy,Springfield,IL,62707,8567,SANGAMON 
Convenient Food Mart,-87.975487,41.799603,200 N Cass Ave,Westmont,IL,60559,1706,DU PAGE 
Infinity Food Mart Inc.,-87.744881,41.865864,4801 W Roosevelt Rd,Cicero,IL,60804,1411,COOK 
Betu Corporation Inc,-88.269798,42.121372,170 Lake Marian Rd,Carpentersville,IL,60110,1969,KANE 
Panaderia Y Tamaleria Sanchez,-88.085686,41.537357,205 Ruby St,Joliet,IL,60435,6224,WILL 
Kaizen Food And Gas Llc Morton,-89.473442,40.605091,400 W Birchwood St,Morton,IL,61550,2475,TAZEWELL 
La Salsa Mundelein,-88.002472,42.268661,325 N Seymour Ave,Mundelein,IL,60060,2322,LAKE 
Pulaski Gas & Mini Mart Inc. 1,-87.724403,41.840305,2801 S Pulaski Rd,Chicago,IL,60623,4456,COOK 
Dollar Tree 7106,-89.909157,38.43298,421 Marketplace Dr,Freeburg,IL,62243,4076,ST CLAIR 
Gas Depot West State,-89.164223,42.278843,4900 W State St,Rockford,IL,61102,1243,WINNEBAGO 
Main Mobil MKSFQ Inc,-88.472412,41.890213,213 S Main St,Elburn,IL,60119,9119,KANE 
Golf Road Citgo,-87.843605,42.388515,1005 Golf Rd,Waukegan,IL,60087,4916,LAKE 
E & S Food & Liquors Llc,-87.675629,41.626053,14714 S Western Ave,Posen,IL,60469,1336,COOK 
Rt 66 Food N Fuel,-88.080261,41.479763,2401 S Chicago St,Joliet,IL,60436,9515,WILL 
Jaymadi Foodmart Inc.,-87.682777,42.011585,7127 N Ridge Blvd,Chicago,IL,60645,3503,COOK 
Chenoa Travel Plaza,-88.727692,40.741467,510 W Cemetery Ave,Chenoa,IL,61726,1379,MCLEAN 
Chicagoland Ham-si,-87.585213,41.73822,8615 S Stony Island Ave,Chicago,IL,60617,2736,COOK 
Dollar General 4016,-90.140594,38.914398,2982 Homer Adams Pkwy,Alton,IL,62002,4857,MADISON 
Pilot Travel Center 1024,-88.07917,41.480785,48 E Laraway Rd,Joliet,IL,60433,8400,WILL 
Pilot Travel Center 1041,-88.123749,41.904434,170 W North Ave,Carol Stream,IL,60188,2002,DU PAGE 
Sam's Farmer's Market,-87.898445,42.023762,1045 E Oakton St,Des Plaines,IL,60018,2047,COOK 
Sunnyside Stop Corp,-87.708275,41.963181,4501 N Kedzie Ave,Chicago,IL,60625,4594,COOK 
Three Brothers,-87.870972,41.105743,244 W Jeffery St,Kankakee,IL,60901,4957,KANKAKEE 
Suits' Goreville Food Market,-88.979027,37.55534,700 W Main St,Goreville,IL,62939,2697,JOHNSON 
BUCKYS EXPRESS 514,-88.243103,41.757317,330 N Eola Rd,Aurora,IL,60504,,DU PAGE 
BUCKYS EXPRESS 533,-88.205803,41.74786,1290 S Route 59,Naperville,IL,60540,1974,DU PAGE 
BUCKYS EXPRESS 939,-88.062408,41.903584,602 E North Ave,Glendale Heights,IL,60139,3518,DU PAGE 
Citgo Fuel & Mini Mart,-87.684029,41.79174,5616 S Western Ave,Chicago,IL,60636,1027,COOK 
Fani Y Monse Groceries,-87.718521,41.793232,3803 W 55th St,Chicago,IL,60632,3718,COOK 
Zake Convenience,-89.080811,42.25861,824 7th St,Rockford,IL,61104,1308,WINNEBAGO 
